source_video,target_video,source_start,source_end,target_start,target_end,group,category,is_duplicate
20d29f3a064272395f59c40cc0c29e7f6c4ff48c.flv,e3e5cae3b58a6338c9a1b13d66b69c9e3d4fc785.flv,47.0,519.0,0.0,453.0,706,scent_of_woman_tango,True
12e5b295f88e0c387a4326c73613b1c7a05f2eda.flv,8c207ab5a07d12d37dcb666ee8b69c3357bc07fb.flv,0.0,9.0,0.0,9.0,112,dove_evolution_commercial,True
911169b1e685d943c7854a1c0ecdf9cef1250bec.mp4,c1025681a6dfd43843735c07e9ec8ac2f08d80fc.flv,112.0,114.0,49.0,51.0,1148,troy_achilles_and_hector,True
25ba77da725f9247cf8a84bb370cf40ac74297d2.flv,694b83f937e8ae9a390c5ed1004d5ef1f8643ae4.flv,109.0,115.0,1.0,10.0,616,saving_private_ryan_omaha_beach,True
9e94d3404faee3a1e3c78fb33064319511428103.flv,,42.0,57.0,,,,the_last_samurai_last_battle,False
9067be820dde81e11fc69146317995110f408627.flv,,607.0,622.0,,,,the_last_samurai_last_battle,False
410ba1c253fb8d4a8ba6e59aa9e39d39cb3b245b.flv,ab8bd55b3fefca37c7dc57e973a7cea1ae3555ad.flv,18.0,267.0,7.0,253.0,57,bill_clinton_apology_speech,True
855f0c045b8b0f8f74a6e8a8d7cfc4aff5fbcc4b.flv,9e9f2730f5f2bb277d07f7125372352597274f6b.flv,18.0,29.0,6.0,16.0,432,president_obama_takes_oath,True
60b45a875979efba30700f8e55728d17f0857212.flv,92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,265.0,272.0,126.0,133.0,780,t-mac_13_points_in_35_seconds,True
b2591211ef659b15f9ddb19f0d62086d880a25e7.flv,f277e9757d3eeeef647967a50e7c9211f9298de5.flv,0.0,87.0,67.0,118.0,1011,titanic_fly_scene,True
beb8ec624aae490c6f21a7bc7330da8e839623fb.mp4,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv,0.0,21.0,0.0,16.0,869,t-mac_13_points_in_35_seconds,True
92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv,177.0,186.0,26.0,35.0,776,t-mac_13_points_in_35_seconds,True
1d4062ded72a30caa898d2bb9c105994c8a96acc.flv,69bcf906c79504494d9f23192f4801b61b4fd966.flv,0.0,37.0,34.0,71.0,494,president_obama_takes_oath,True
b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,e862343f349018b392c1a389ff71cbe5eea67666.flv,23.0,29.0,11.0,16.0,804,t-mac_13_points_in_35_seconds,True
957f17421e19ce01afd6f92c895aba72342bd8ea.flv,,1260.0,1275.0,,,,obama_kicks_door,False
3f551cfb6385305e37906ce36ba8adc47ebc4cb3.flv,97429f47c45ec4da9849b7f4df36e22939649158.mp4,8.0,72.0,0.0,64.0,109,dove_evolution_commercial,True
8bb9090a95a07edf2fd021d64335bf7b4f428eb2.flv,952cdd6aa1a8c2f63f9900960b3e18ffb217b97f.flv,53.0,72.0,0.0,35.0,566,saving_private_ryan_omaha_beach,True
2fe7b38b1cbdfdf5d6075ee2b2cd9fee2cf7d7c1.flv,46b544ed68b9a32afb08f2509c1e6776e9807037.flv,0.0,142.0,0.0,149.0,688,scent_of_woman_tango,True
23b0c2b21d1471204cd3e3a1de22e8d98849abfe.flv,fbd257e13786ad8bc65da9830f99da038a845079.flv,0.0,147.0,364.0,511.0,689,scent_of_woman_tango,True
3504e360accbaccb1580befbb441f1019664c2bb.mp4,67824b87c0698c499acad123b7498ae17f97bf6d.flv,0.0,6.0,0.0,6.0,3,baggio_penalty_1994,True
3216eba70c40df452e982aabf4b6a19e40f037f4.mp4,c4684f69b4fe383c4c3bf502f6444a9abc7342ac.mp4,40.0,51.0,0.0,11.0,267,obama_kicks_door,True
931eee04c9bc764b3005c949528dec603d1d8394.flv,fbd257e13786ad8bc65da9830f99da038a845079.flv,2.0,89.0,373.0,505.0,680,scent_of_woman_tango,True
4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748.flv,957f17421e19ce01afd6f92c895aba72342bd8ea.flv,0.0,14.0,0.0,14.0,262,obama_kicks_door,True
126f24a39b0ce19993d1fd7bd620fa98a3eda3a7.mp4,9f6c4b5fb07564529bd75142e29757b36770359c.flv,0.0,8.0,0.0,8.0,269,obama_kicks_door,True
bb1de1926803eea0fa311556b1c991fab3a73396.flv,df9176364d95bda36fced3537e44b838cb548e78.flv,374.0,453.0,491.0,570.0,288,osama_bin_laden_is_dead_obama_speech_at_white_house,True
283043f1c1433d9205416d2922764421d3d7e34e.flv,9f3d3762943c662470d78368a29a067952a97933.flv,5.0,18.0,69.0,73.0,627,saving_private_ryan_omaha_beach,True
bdce7faffa2ce63db64ddab4fa10ac6752079020.flv,,240.0,255.0,,,,saving_private_ryan_omaha_beach,False
1803c61a647e94580b6b4fa9dd0677ae787df1fb.mp4,8b183ce1a33c5ab3eec1b3dc91e29b98f52bd3c1.flv,57.0,72.0,12.0,24.0,1005,titanic_fly_scene,True
3d0a3002441f682c7124806eb9b92c677af2ee9e.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv,273.0,291.0,112.0,130.0,799,t-mac_13_points_in_35_seconds,True
35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv,58.0,68.0,38.0,48.0,797,t-mac_13_points_in_35_seconds,True
7b2158aad4ea2e6c8f149bb869801b96734c1b1c.flv,f7ba4ea780e11256ed5439e33d169eb242a8a18f.flv,17.0,55.0,21.0,31.0,121,dove_evolution_commercial,True
b34b81ce75ea0773ba04b3f1ddedf3f3fac823fa.flv,f98075fcebb2596c91cf6886b30a39521cc60855.flv,0.0,30.0,0.0,30.0,27,beckham_70_yard_goal,True
89b40b8ef5ec589cd8e4ebe5970e6b488f6b31ad.flv,e3cfb1f40fb5690a700aba9ac1fa35be2fd4ff1f.flv,220.0,285.0,0.0,65.0,323,osama_bin_laden_is_dead_obama_speech_at_white_house,True
1d4062ded72a30caa898d2bb9c105994c8a96acc.flv,7c34e7d6022bcd3c7c225feed3fca1e8e72249a4.flv,3.0,43.0,0.0,40.0,425,president_obama_takes_oath,True
3f551cfb6385305e37906ce36ba8adc47ebc4cb3.flv,4ebe32fc10f0594a6d6a54df8617d38c2806ec9e.flv,13.0,81.0,0.0,70.0,104,dove_evolution_commercial,True
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,151.0,160.0,42.0,51.0,786,t-mac_13_points_in_35_seconds,True
3f81759e6e56e326c0deb3f1ca002e4c68d87eec.flv,,182.0,197.0,,,,osama_bin_laden_is_dead_obama_speech_at_white_house,False
44be6e5e82fced7f458b17c0230118034ffc7a57.flv,b87117db8a791ef534d91b79dd6d0ab57ffc644c.flv,82.0,100.0,51.0,69.0,767,t-mac_13_points_in_35_seconds,True
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,5df28e18b3d8fbdc0f4cd07ef5aefcdc1b4f8d42.flv,105.0,129.0,39.0,63.0,790,t-mac_13_points_in_35_seconds,True
957f17421e19ce01afd6f92c895aba72342bd8ea.flv,,960.0,975.0,,,,obama_kicks_door,False
8f95e2c9940b1ea46fa23702ca70f4cbefd9e3ef.flv,9e9f2730f5f2bb277d07f7125372352597274f6b.flv,53.0,71.0,52.0,70.0,538,president_obama_takes_oath,True
548e9ff21d5a54cf621986dc6047abf8db12e8b7.flv,b053607f9eae018c3916d3fdb0ccb1dc49777456.flv,69.0,218.0,12.0,75.0,1144,troy_achilles_and_hector,True
5106b657cb3d1d98dd496150241aa529c80bd479.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4,80.0,87.0,12.0,19.0,784,t-mac_13_points_in_35_seconds,True
10732a0e6a0edef9dcbb2155236e46a7ed5047c0.flv,126d3e5b61ad28f847ad1ff6d15315742e780ac6.mp4,14.0,17.0,22.0,25.0,263,obama_kicks_door,True
283043f1c1433d9205416d2922764421d3d7e34e.flv,db06eed340d0873fc48b2129115f16c79c48678c.flv,0.0,161.0,0.0,161.0,630,saving_private_ryan_omaha_beach,True
b95fcc5bd9b38c2ace5c5e19d5f8e2faef086c2d.flv,c1ffd1a86d2b2451edda0bb4b25c914350aa9826.mp4,6.0,156.0,408.0,547.0,1107,titanic_fly_scene,True
2d623f928f8b37ce5978269e4198728c13e3f590.mp4,4aec2dcc12e748c4d2ff51fd6e84fac3fd9b5748.flv,0.0,13.0,1.0,14.0,265,obama_kicks_door,True
76d63613abd080fe83b99cffe29e85ef01b12d40.flv,c9cee9c02cc23af3a26ee9548b895addd643974f.flv,2.0,89.0,53.0,180.0,680,scent_of_woman_tango,True
92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,e862343f349018b392c1a389ff71cbe5eea67666.flv,153.0,160.0,26.0,32.0,785,t-mac_13_points_in_35_seconds,True
5c5714c0a56fd2a96f99db2f59b0d03659d77cdf.flv,,10.0,25.0,,,,baggio_penalty_1994,False
36d4ff38748397fadca52e851f1b6f4679bf3027.flv,5c4792c066b3e445d46c603878b1be0a33808111.flv,0.0,10.0,11.0,21.0,209,maradona_hand_of_god,True
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,44be6e5e82fced7f458b17c0230118034ffc7a57.flv,51.0,68.0,83.0,100.0,816,t-mac_13_points_in_35_seconds,True
a100d2d414f1faa59abdb409e8858d6a4ba96618.flv,e6f1dd4881c0088d861763dadd83db04fb353500.flv,0.0,75.0,0.0,75.0,55,beckham_70_yard_goal,True
1f73466d86f0a92140bd2f89eb95e8c147b47935.flv,e7957b138bcb543c63f100343c91d5731611c1ba.mp4,1.0,14.0,7.0,19.0,265,obama_kicks_door,True
ddf4ea3ad374dad0d4abc418418581632547f2fc.flv,fbd257e13786ad8bc65da9830f99da038a845079.flv,0.0,137.0,374.0,510.0,687,scent_of_woman_tango,True
75b4b9a9fc4801a2f625297c698e5eef4ec37cfe.flv,e3e5cae3b58a6338c9a1b13d66b69c9e3d4fc785.flv,105.0,112.0,372.0,379.0,678,scent_of_woman_tango,True
9067be820dde81e11fc69146317995110f408627.flv,a62ac3f909e921e2ae89e2ed4c272cfadab838a3.mp4,1.0,27.0,115.0,141.0,935,the_last_samurai_last_battle,True
1c30bd1429c68113b2e9adc4e080488d743b14df.flv,28e2a70b9a97f4f501ec673368cdd9caa1d00831.flv,0.0,176.0,238.0,413.0,962,the_pursuit_of_happyness_-_job_interview,True
18b795635784edf78f356c8fa2daf892c1fb7de0.flv,f39ab3318095c03b262a315d486a33dbcc41a535.flv,0.0,42.0,43.0,65.0,994,titanic_fly_scene,True
0a6a553c5d2d7eb7409eb580e7da01f60e3176f1.flv,911169b1e685d943c7854a1c0ecdf9cef1250bec.mp4,100.0,103.0,60.0,63.0,1129,troy_achilles_and_hector,True
127dab55025984673f65d3a23b1fea99ecc79b15.mp4,3f551cfb6385305e37906ce36ba8adc47ebc4cb3.flv,79.0,109.0,29.0,59.0,95,dove_evolution_commercial,True
031dacfeacdc715e755c01f4d37b49577336006e.mp4,67f1feff7f624cf0b9ac2ebaf49f547a922b4971.flv,25.0,27.0,86.0,88.0,163,infernal_affairs_1,True
1f4f6311bb4acc0bc72e4a915a32093a7a85741c.flv,a100d2d414f1faa59abdb409e8858d6a4ba96618.flv,18.0,25.0,23.0,30.0,16,beckham_70_yard_goal,True
659b7a2003008951009b3edb5b61b455abae21a8.flv,f277e9757d3eeeef647967a50e7c9211f9298de5.flv,0.0,86.0,0.0,86.0,1002,titanic_fly_scene,True
3216eba70c40df452e982aabf4b6a19e40f037f4.mp4,8c2dac44da15031268363aec2fe33a9124a0a505.flv,4.0,18.0,17.0,31.0,262,obama_kicks_door,True
8b99b013165faa0c1cb36794f0d20d38a621f496.flv,f6e296bfd930f585e165246530efa97bc035330f.flv,6.0,26.0,130.0,151.0,195,kennedy_assassination_slow_motion,True
089bc4a7f6d8747dad92507019b100c5ec09a883.flv,4120e70bc6332bd6010e76b0054c45653bfa6f94.flv,28.0,68.0,0.0,40.0,425,president_obama_takes_oath,True
131233edfdfe1756ea474dab9f3a70d8530433d7.flv,4b8d5281f2235a0da86a784857fb44a7e5725c21.flv,41.0,47.0,57.0,62.0,976,titanic_fly_scene,True
bb1de1926803eea0fa311556b1c991fab3a73396.flv,edae2238f87dce9981af2e1c472096e6694da1a1.flv,18.0,152.0,41.0,621.0,286,osama_bin_laden_is_dead_obama_speech_at_white_house,True
170914a51f3b81a48ada1a1e8c6a97fc9d61e3c2.flv,f26a39de8e8ec290703f4937977fc17322974748.flv,0.0,14.0,0.0,14.0,262,obama_kicks_door,True
375e6b7b7b63d2a84798226ef0cef8f50135e90a.flv,934c1d493bed0e2fae442e8970d787f176ac89cb.flv,30.0,38.0,7.0,8.0,210,maradona_hand_of_god,True
46b544ed68b9a32afb08f2509c1e6776e9807037.flv,75b4b9a9fc4801a2f625297c698e5eef4ec37cfe.flv,73.0,80.0,105.0,112.0,678,scent_of_woman_tango,True
b34b81ce75ea0773ba04b3f1ddedf3f3fac823fa.flv,e6f1dd4881c0088d861763dadd83db04fb353500.flv,31.0,40.0,63.0,72.0,25,beckham_70_yard_goal,True
5106b657cb3d1d98dd496150241aa529c80bd479.flv,e862343f349018b392c1a389ff71cbe5eea67666.flv,78.0,86.0,9.0,16.0,810,t-mac_13_points_in_35_seconds,True
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,3d05bb64144049ccc7bc64001538f7e8ea50bf8b.flv,129.0,149.0,219.0,239.0,764,t-mac_13_points_in_35_seconds,True
2e246b45e7dfba0a7cfb2beb557c40d81dc02c99.flv,b3e2f9a02ee873972fcb0ce144996ad850c7b4af.flv,32.0,41.0,7.0,8.0,210,maradona_hand_of_god,True
9185e2ba429ae15c5e2a2d0f624dee890e03d0f0.flv,9c5fde27983574ca7840da09d40c40bd20820957.flv,193.0,199.0,0.0,7.0,1130,troy_achilles_and_hector,True
affa7581a002ca360df8c76b4ddc9f462b797fd5.mp4,e7957b138bcb543c63f100343c91d5731611c1ba.mp4,0.0,14.0,6.0,19.0,262,obama_kicks_door,True
93a48fd66a22cf0189c14a6b8571d72f657b64bc.mp4,ffd89ce37eb32ff8748e5168da52b0e32dcd3022.mp4,67.0,78.0,0.0,11.0,267,obama_kicks_door,True
5a6a49b7660b858476a69819cdf15a13ecf13c36.mp4,,23.0,38.0,,,,zidane_headbutt,False
18f317405a4f8e49e546b3f4df689030a1f6664c.flv,9ad3cc564c4f1b52ce076068e3830a70b9abccbf.flv,302.0,309.0,73.0,77.0,765,t-mac_13_points_in_35_seconds,True
2d623f928f8b37ce5978269e4198728c13e3f590.mp4,f26a39de8e8ec290703f4937977fc17322974748.flv,0.0,13.0,1.0,14.0,265,obama_kicks_door,True
4cfa923904010814758c07c039b0388ed0be08ec.flv,be51dbc2d72ae574934de1b972b18037dba73b8e.flv,2.0,74.0,0.0,69.0,119,dove_evolution_commercial,True
37a935b4c21662e183a0dd632f40d5fd6900c42b.mp4,a100d2d414f1faa59abdb409e8858d6a4ba96618.flv,18.0,25.0,23.0,30.0,16,beckham_70_yard_goal,True
ff71ba9adb281236cb8ebeed7aa4f654fdac9444.flv,,27.0,42.0,,,,obama_kicks_door,False
1ca9e47028d5d38e082ff7fbac68fb24d4bafc4f.mp4,20d29f3a064272395f59c40cc0c29e7f6c4ff48c.flv,0.0,139.0,366.0,510.0,674,scent_of_woman_tango,True
90d2508777b93f5acace5694e70a2bb00efad351.flv,d30e718464711d5903b53d36aef8c8212bad1d07.flv,0.0,167.0,0.0,166.0,64,bolt_beijing_100m,True
9e94d3404faee3a1e3c78fb33064319511428103.flv,,57.0,72.0,,,,the_last_samurai_last_battle,False
e4516162efaa2bb36d38fbf245bc41b6fd24f443.flv,f98075fcebb2596c91cf6886b30a39521cc60855.flv,5.0,34.0,1.0,30.0,41,beckham_70_yard_goal,True
54f841cdb1b1a498c656bd541d23c690b70737bd.flv,63407cc775874d569f82a2060c636b785c09a487.flv,0.0,17.0,0.0,17.0,14,beckham_70_yard_goal,True
c4684f69b4fe383c4c3bf502f6444a9abc7342ac.mp4,cf2ead1b5a8474f80e34ea569c8dee86140828a6.flv,0.0,11.0,2.0,13.0,267,obama_kicks_door,True
c3ca62e39b8118a8773999ca5ed4757784032371.flv,,229.0,244.0,,,,the_last_samurai_last_battle,False
707ffde910facfe859304ae491bc154ab33dd2de.flv,7b2158aad4ea2e6c8f149bb869801b96734c1b1c.flv,2.0,3.0,0.0,1.0,106,dove_evolution_commercial,True
d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1.flv,e47d10d837cacf72bb23c45339b1cbc307a513be.mp4,5.0,18.0,498.0,511.0,270,obama_kicks_door,True
707ffde910facfe859304ae491bc154ab33dd2de.flv,8c207ab5a07d12d37dcb666ee8b69c3357bc07fb.flv,25.0,29.0,173.0,177.0,97,dove_evolution_commercial,True
8d6bd2b5607cbd53fd782843392105c020b9aa7d.flv,de71afa5fe2363589c28021940d2902d8701efdf.flv,1.0,10.0,3.0,12.0,211,maradona_hand_of_god,True
df9176364d95bda36fced3537e44b838cb548e78.flv,,574.0,579.85,,,,osama_bin_laden_is_dead_obama_speech_at_white_house,False
b90b0fdb3035754c78e100577387be7c39ea2404.flv,ffc734ab3e218f50f27286750b42a924fa151ef5.flv,6.0,176.0,1.0,171.0,952,the_legend_of_1900_magic_waltz,True
6fe097a963673b26c62f6ff6d6151d383c194b9d.flv,a15a43f0cf9ce7eab781706a82ee0027d53aae4f.flv,0.0,264.0,4.0,245.0,1149,troy_achilles_and_hector,True
57c51ad056860d885f1f7535f07f1d82d1fe03c5.flv,5ceebbdf8bac4c15ff4657c73feee58dedd67c78.flv,3.0,158.0,2.0,156.0,1000,titanic_fly_scene,True
1777dc7aada63176bc9d3d87a5ce322163cfe4e6.flv,b545808db002bde2b5f478efbb57e5fe62a8f324.flv,0.0,100.0,0.0,105.0,556,run_forrest_fun,True
57c51ad056860d885f1f7535f07f1d82d1fe03c5.flv,851a6c020ddd0b07bff00667ae8913fe8452f422.flv,0.0,88.0,0.0,81.0,995,titanic_fly_scene,True
377f81e79938ba062762e74a3b8d4136b5523fa3.flv,,39.0,54.0,,,,maradona_hand_of_god,False
b95fcc5bd9b38c2ace5c5e19d5f8e2faef086c2d.flv,de04dd21b7ef63a37ae70770dc0cfa0b2c1f52fc.flv,0.0,152.0,0.0,68.0,999,titanic_fly_scene,True
75b4b9a9fc4801a2f625297c698e5eef4ec37cfe.flv,e89539c5310189d7333610e2a4b57b8648d30af5.flv,113.0,122.0,167.0,177.0,679,scent_of_woman_tango,True
957f17421e19ce01afd6f92c895aba72342bd8ea.flv,,780.0,795.0,,,,obama_kicks_door,False
b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,e4b443e64c27a3364d16db8e11e6e85f2d3fd7ed.flv,23.0,29.0,2.0,8.0,804,t-mac_13_points_in_35_seconds,True
96642d7998cdd226b395153b7d8f3d36655c0176.flv,aba6851ca7f78f3a83216005bef58766e3dfb26d.flv,8.0,16.0,57.0,75.0,669,saving_private_ryan_omaha_beach,True
3fe2e54fdb267849aa8aeb0b39ec0d1c7075b391.flv,a100d2d414f1faa59abdb409e8858d6a4ba96618.flv,22.0,29.0,23.0,30.0,16,beckham_70_yard_goal,True
963f76298aaaab30e407bfe87eb25f3f2621d52d.flv,e47d10d837cacf72bb23c45339b1cbc307a513be.mp4,0.0,13.0,498.0,511.0,270,obama_kicks_door,True
09516f733d69613b8f6085b83d0aacd6f1a7f75d.mp4,668693ee5770ba3bfd7c6b5374d13c137a7c5942.flv,199.0,206.0,426.0,436.0,765,t-mac_13_points_in_35_seconds,True
bb604f57a18455867544e79c2e32bf5583c358d4.flv,,225.0,240.0,,,,baggio_penalty_1994,False
cf2ead1b5a8474f80e34ea569c8dee86140828a6.flv,d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1.flv,0.0,14.0,5.0,19.0,262,obama_kicks_door,True
a8253d279cbeb3a29bd346b63083c054eab1407a.flv,acdf1a72b8cf37ee2609cdc03ff70747f36e0476.flv,9.0,40.0,0.0,31.0,180,kennedy_assassination_slow_motion,True
668693ee5770ba3bfd7c6b5374d13c137a7c5942.flv,f8190a5d3e36b6bf01db0a4033c917c5cef93bcc.flv,254.0,263.0,28.0,37.0,786,t-mac_13_points_in_35_seconds,True
705d504994af63494d0e6e3e42f64d6b165b9584.flv,8fb97b98e2f27c9f162d6c1d6c27806c84af8e8d.flv,0.0,86.0,0.0,86.0,122,dove_evolution_commercial,True
d4ff86e0f64fcf4d664f3199e19bd6a38482c3e1.flv,f150e062960b477adcac3f12ef4543337f5a91a4.flv,5.0,19.0,0.0,14.0,262,obama_kicks_door,True
ced799f59617c20019ab9faa3be934b9c77f14c8.mp4,f277e9757d3eeeef647967a50e7c9211f9298de5.flv,0.0,35.0,1.0,162.0,1015,titanic_fly_scene,True
957f17421e19ce01afd6f92c895aba72342bd8ea.flv,,705.0,720.0,,,,obama_kicks_door,False
2d38fff9674d85ddccdd873df98475153c20aedd.flv,,0.0,8.0,,,,zidane_headbutt,False
25b4ccc2b3166b565dde7192ed3b7b43921439dd.flv,81898f5820b268138f9c80284d0118105ffc3712.flv,6.0,16.0,2.0,23.0,562,saving_private_ryan_omaha_beach,True
8f95e2c9940b1ea46fa23702ca70f4cbefd9e3ef.flv,9efa8c1165cc587476f284ecda53b88c9fd92697.flv,1.0,44.0,0.0,43.0,422,president_obama_takes_oath,True
8870293c58fbed9cc03a738577e5802164199d8b.flv,be51dbc2d72ae574934de1b972b18037dba73b8e.flv,2.0,64.0,0.0,59.0,139,dove_evolution_commercial,True
0bd7440f5fdf08fa30d2281f111ed4ae97d836a4.flv,8d222599bddb8d463bc7c7835f209cbc41072ca6.mp4,60.0,65.0,26.0,31.0,781,t-mac_13_points_in_35_seconds,True
7ac8224504f430258be5cf7c3e21bd2611fa7c77.flv,,732.0,747.0,,,,run_forrest_fun,False
0234aef03d60f071f6fb30f366e79bcc1a05cf14.flv,750357acf34899c1c99eb2ae22880c88a776c946.flv,129.0,162.0,0.0,33.0,431,president_obama_takes_oath,True
aba6851ca7f78f3a83216005bef58766e3dfb26d.flv,e7831eba03ee7083a9d547fdde6adadaa05f3eeb.flv,53.0,59.0,18.0,25.0,673,saving_private_ryan_omaha_beach,True
54b8c1ae26a16400c15badbae407c809b3ebf03c.flv,,268.0,278.0,,,,president_obama_takes_oath,False
8f95e2c9940b1ea46fa23702ca70f4cbefd9e3ef.flv,9d4fe306b83253fdd9734daaf6d56df5a5ec648f.flv,1.0,44.0,0.0,43.0,422,president_obama_takes_oath,True
92e46a8b5dcc5f1ad5db96e626d56234470f3c28.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv,146.0,162.0,22.0,38.0,796,t-mac_13_points_in_35_seconds,True
99ed602c360a9781ed792eaa504ad1b89b51ae06.flv,da1854c05d28b4d56f176c1aae5b14d7b9e36536.flv,0.0,157.0,92.0,248.0,713,scent_of_woman_tango,True
97f5900df59435bc1230615987e24858e9a37f67.flv,b053607f9eae018c3916d3fdb0ccb1dc49777456.flv,149.0,154.0,70.0,75.0,1241,troy_achilles_and_hector,True
4cfa923904010814758c07c039b0388ed0be08ec.flv,4fed5faaf981b1082089916f2ff52c844b260efa.mp4,9.0,62.0,0.0,52.0,105,dove_evolution_commercial,True
28d2bcbf01d0572073d4e7543b0a43cda23887f2.flv,cf2ead1b5a8474f80e34ea569c8dee86140828a6.flv,0.0,4.0,9.0,13.0,267,obama_kicks_door,True
750357acf34899c1c99eb2ae22880c88a776c946.flv,b728eae73b1705d4ef3884b5d536273c5cb47fbd.flv,0.0,33.0,10.0,43.0,431,president_obama_takes_oath,True
136eff8ef85eee42b2370ad6e444498980ba63a8.mp4,75b4b9a9fc4801a2f625297c698e5eef4ec37cfe.flv,47.0,56.0,96.0,105.0,677,scent_of_woman_tango,True
2d623f928f8b37ce5978269e4198728c13e3f590.mp4,963f76298aaaab30e407bfe87eb25f3f2621d52d.flv,0.0,13.0,1.0,14.0,265,obama_kicks_door,True
8d6bd2b5607cbd53fd782843392105c020b9aa7d.flv,925548514617c04feb99967cd1d40d985c467a2f.flv,1.0,10.0,7.0,16.0,211,maradona_hand_of_god,True
1357538fd1fd2975a8b3f750d5f6b13695aa4e28.flv,37a935b4c21662e183a0dd632f40d5fd6900c42b.mp4,0.0,42.0,0.0,42.0,19,beckham_70_yard_goal,True
48410b965d9e38987584d5ac39e3da0066a541df.flv,,15.0,30.0,,,,titanic_fly_scene,False
14c81d68b80d04743a107d4de859cb4724ccc2c1.flv,1923a4832593ecf189271664f80e8fbdfa451dec.flv,38.0,52.0,3.0,17.0,262,obama_kicks_door,True
a0fc0a97772388012c3d2062b36086d2cfb2bc82.flv,c1025681a6dfd43843735c07e9ec8ac2f08d80fc.flv,18.0,37.0,19.0,38.0,1164,troy_achilles_and_hector,True
32b25dee50d2c710b1122afe7371b9fa274241d6.flv,54b8c1ae26a16400c15badbae407c809b3ebf03c.flv,3.0,39.0,10.0,46.0,423,president_obama_takes_oath,True
ea224722e7d3ef9c44d8140a2e435469384204d8.flv,,142.0,157.0,,,,president_obama_takes_oath,False
5b14829fbd7b9a97df21db5b990a57bc13e38a89.flv,e3e5cae3b58a6338c9a1b13d66b69c9e3d4fc785.flv,0.0,376.0,77.0,453.0,734,scent_of_woman_tango,True
6a2f5ceaa65dd1187ff57ff1c1fccee9da91985b.flv,8a268ef5ad1f250fca37321ba2e9c9224b084dba.flv,0.0,22.0,6.0,28.0,183,kennedy_assassination_slow_motion,True
aba6851ca7f78f3a83216005bef58766e3dfb26d.flv,,145.0,159.0,,,,saving_private_ryan_omaha_beach,False
2bdf8029b38735a992a56e32cfc81466eea81286.flv,b61905d41276ccf2af59d4985158f8b1ce1d4990.flv,80.0,87.0,23.0,30.0,784,t-mac_13_points_in_35_seconds,True
35cea0d48b9b69a6cda373766ea586ccaa5ba78d.flv,b75d15d45b34b0aba85ebc67fdc9fac93e20fd26.flv,182.0,200.0,112.0,130.0,799,t-mac_13_points_in_35_seconds,True
8f95e2c9940b1ea46fa23702ca70f4cbefd9e3ef.flv,b728eae73b1705d4ef3884b5d536273c5cb47fbd.flv,53.0,71.0,52.0,70.0,538,president_obama_takes_oath,True
7c9d142bf1b1ede846c059117f422b1c8ea6bb9e.mp4,8c207ab5a07d12d37dcb666ee8b69c3357bc07fb.flv,27.0,31.0,173.0,177.0,97,dove_evolution_commercial,True
d31adc1a71b72bb36f32b67cb6d52d4840a322c5.flv,df839544c199b12b5de023c1ee8511b947f5c999.flv,34.0,37.0,21.0,24.0,232,maradona_hand_of_god,True
9f3d3762943c662470d78368a29a067952a97933.flv,,103.0,118.0,,,,saving_private_ryan_omaha_beach,False
553d57eaab222c10c21018a6adc6d79841ba07e0.flv,8c2dac44da15031268363aec2fe33a9124a0a505.flv,0.0,14.0,17.0,31.0,262,obama_kicks_door,True
51dabd8f940a75182408db600fa74a5cfc9b3d29.flv,b97bd2c745407e22c671d36b64a5be29659aa0ba.mp4,149.0,168.0,60.0,78.0,967,the_pursuit_of_happyness_-_job_interview,True
436657d23d80e9dbce2df57db62a3b45e05d475e.flv,93cad7675cea2f7c761ad9fc2ee72baee61f38e3.flv,0.0,113.0,245.0,278.0,911,the_last_samurai_last_battle,True
4376c0e8e1e226a63b6b2aac5c1962aa02028071.mp4,df0c9e9664cfa6720c94e13eae35ddb7a9b5b927.flv,0.0,4.0,29.0,33.0,267,obama_kicks_door,True
b728eae73b1705d4ef3884b5d536273c5cb47fbd.flv,d083d6a9a987fb0e37dddc0f134704a29677899c.flv,0.0,43.0,2.0,45.0,422,president_obama_takes_oath,True
